date,temp_avg,dew_point_avg,humidity_avg,wind_avg
2010-01-01,35.5,13.0,86.3,5.0
2010-01-02,25.3,15.7,67.4,22.4
2010-01-03,20.7,9.8,62.8,25.5
2010-01-04,24.7,12.0,58.7,18.3
2010-01-05,26.4,13.4,58.4,16.8
2010-01-06,29.9,16.7,58.3,17.7
2010-01-07,33.5,22.1,63.3,14.3
2010-01-08,30.6,22.0,70.7,12.0
2010-01-09,24.7,7.5,49.3,14.8
2010-01-10,22.6,3.5,44.4,11.4
2010-01-11,28.1,10.0,47.5,9.5
2010-01-12,30.4,15.6,54.5,16.2
2010-01-13,30.3,15.2,53.7,12.0
2010-01-14,36.0,20.9,54.8,6.1
2010-01-15,41.8,24.6,51.1,10.4
2010-01-16,43.6,27.7,54.1,8.9
2010-01-17,36.6,29.5,87.2,14.4
2010-01-18,40.8,27.3,77.6,13.4
2010-01-19,43.0,30.1,72.9,6.3
2010-01-20,38.0,23.8,60.5,11.2
2010-01-21,36.8,22.3,56.5,4.3
2010-01-22,37.5,21.0,52.8,8.6
2010-01-23,34.4,17.7,52.5,6.8
2010-01-24,37.2,33.1,85.2,7.1
2010-01-25,52.3,50.1,92.7,21.0
2010-01-26,40.4,19.8,53.8,14.7
2010-01-27,35.5,18.0,49.2,12.1
2010-01-28,33.8,20.8,64.0,12.5
2010-01-29,20.4,2.1,45.4,20.8
2010-01-30,17.7,0.6,47.3,12.9
2010-01-31,23.7,1.6,39.8,11.8
2010-02-01,31.3,8.5,38.6,13.8
2010-02-02,31.0,16.2,56.1,6.8
2010-02-03,32.3,25.3,76.4,9.5
2010-02-04,33.4,11.8,42.1,13.8
2010-02-05,33.8,16.6,49.8,7.1
2010-02-06,27.6,12.2,52.9,21.2
2010-02-07,25.3,9.5,51.6,17.6
2010-02-08,30.4,14.0,51.3,16.0
2010-02-09,35.4,20.9,57.0,8.5
2010-02-10,31.8,29.4,91.8,19.3
2010-02-11,32.4,19.0,58.3,20.1
2010-02-12,31.9,15.4,51.4,14.3
2010-02-13,29.3,14.0,53.4,15.5
2010-02-14,34.0,18.6,53.3,16.3
2010-02-15,34.3,21.3,62.4,10.0
2010-02-16,31.4,28.8,90.7,11.3
2010-02-17,31.3,20.1,63.5,13.5
2010-02-18,36.0,23.8,61.3,16.1
2010-02-19,39.4,24.0,54.1,18.7
2010-02-20,39.9,26.5,59.0,14.3
2010-02-21,39.8,19.2,45.0,15.1
2010-02-22,37.5,21.7,56.5,8.3
2010-02-23,36.2,34.3,92.9,17.3
2010-02-24,36.4,35.5,96.5,13.0
2010-02-25,33.2,27.6,95.3,11.8
2010-02-26,31.3,26.4,81.8,13.3
2010-02-27,35.7,26.9,70.7,8.2
2010-02-28,37.5,28.6,70.4,5.2
2010-03-01,42.0,27.4,56.7,18.4
2010-03-02,41.2,29.0,65.7,7.3
2010-03-03,38.6,20.2,74.6,15.2
2010-03-04,40.8,24.5,53.4,14.9
2010-03-05,40.0,19.5,46.0,13.5
2010-03-06,43.3,12.0,29.4,12.3
2010-03-07,48.2,23.0,37.4,10.9
2010-03-08,50.9,25.8,38.0,12.0
2010-03-09,51.9,27.6,40.0,10.3
2010-03-10,46.3,29.0,52.5,6.3
2010-03-11,43.3,35.9,75.5,13.0
2010-03-12,42.4,36.7,80.4,17.2
2010-03-13,42.8,39.1,87.4,31.0
2010-03-14,46.1,42.6,87.4,19.5
2010-03-15,44.6,37.6,76.7,15.0
2010-03-16,51.0,22.8,35.7,11.0
2010-03-17,53.3,24.5,38.2,4.5
2010-03-18,56.8,28.1,35.9,5.1
2010-03-19,58.0,31.4,42.9,6.3
2010-03-20,62.8,35.0,36.3,8.3
2010-03-21,51.8,39.9,64.3,9.1
2010-03-22,50.6,48.2,91.6,10.1
2010-03-23,49.8,45.6,85.3,9.9
2010-03-24,50.8,25.8,44.4,21.2
2010-03-25,54.1,32.5,48.5,6.9
2010-03-26,43.7,27.3,59.2,15.1
2010-03-27,35.1,11.5,38.8,10.7
2010-03-28,43.4,33.0,70.0,12.9
2010-03-29,51.5,48.4,89.5,10.4
2010-03-30,45.6,41.3,85.5,17.4
2010-03-31,51.6,42.7,72.2,13.6
2010-04-01,54.7,42.3,64.2,6.4
2010-04-02,55.0,43.2,66.1,7.3
2010-04-03,52.0,44.7,76.5,8.1
2010-04-04,58.4,43.4,64.9,3.6
2010-04-05,62.8,43.8,52.4,8.4
2010-04-06,61.5,50.6,68.6,6.1
2010-04-07,73.9,44.5,44.3,9.3
2010-04-08,67.5,51.8,58.6,8.7
2010-04-09,56.9,42.1,62.3,12.9
2010-04-10,52.3,23.8,35.1,16.6
2010-04-11,63.5,27.3,30.4,10.8
2010-04-12,58.7,25.7,29.0,8.4
2010-04-13,53.1,26.3,44.3,6.2
2010-04-14,56.8,27.0,41.3,7.4
2010-04-15,60.2,26.4,35.7,11.4
2010-04-16,50.6,39.2,66.5,9.8
2010-04-17,48.2,38.4,75.9,8.4
2010-04-18,50.2,20.4,50.0,12.8
2010-04-19,55.1,26.0,43.2,11.1
2010-04-20,59.6,35.5,44.5,6.4
2010-04-21,60.0,42.5,54.4,9.9
2010-04-22,60.6,43.2,56.3,7.4
2010-04-23,57.2,26.8,34.9,12.3
2010-04-24,58.0,25.8,31.9,8.8
2010-04-25,49.5,45.3,85.8,10.3
2010-04-26,51.3,47.8,88.4,10.5
2010-04-27,51.0,39.8,68.3,10.7
2010-04-28,50.1,26.8,41.6,17.8
2010-04-29,59.2,22.0,25.8,15.4
2010-04-30,66.7,33.2,30.0,8.0
2010-05-01,69.6,50.3,51.4,7.9
2010-05-02,77.8,61.6,58.5,8.2
2010-05-03,73.0,65.3,78.0,8.0
2010-05-04,71.9,51.5,51.6,6.9
2010-05-05,69.4,44.0,42.8,8.7
2010-05-06,67.3,48.6,56.8,12.4
2010-05-07,61.6,41.0,47.8,10.2
2010-05-08,62.7,44.8,59.2,14.4
2010-05-09,49.5,28.4,44.5,23.7
2010-05-10,51.9,25.4,37.4,16.9
2010-05-11,52.0,27.4,40.3,9.1
2010-05-12,47.7,43.5,84.4,11.6
2010-05-13,56.5,37.6,52.9,8.6
2010-05-14,67.9,54.9,64.2,11.2
2010-05-15,67.5,43.6,43.0,15.3
2010-05-16,63.9,41.2,44.7,8.4
2010-05-17,66.0,33.7,38.4,5.1
2010-05-18,54.3,43.6,77.3,15.3
2010-05-19,57.5,49.2,74.6,9.7
2010-05-20,68.8,51.0,56.0,4.0
2010-05-21,72.7,53.4,52.0,6.5
2010-05-22,63.5,53.6,72.1,9.6
2010-05-23,60.3,56.2,87.1,12.4
2010-05-24,64.8,58.7,81.3,8.8
2010-05-25,71.1,58.5,65.9,6.0
2010-05-26,80.8,60.9,52.3,6.8
2010-05-27,69.2,56.0,64.0,9.5
2010-05-28,64.5,50.8,61.8,6.9
2010-05-29,69.8,58.7,68.0,9.3
2010-05-30,77.7,55.3,48.2,9.0
2010-05-31,76.3,59.8,57.7,7.0
2010-06-01,77.3,64.5,65.7,10.5
2010-06-02,75.8,60.0,61.2,9.1
2010-06-03,77.5,63.3,65.4,9.7
2010-06-04,80.5,62.8,56.2,6.8
2010-06-05,84.0,65.2,53.7,12.6
2010-06-06,80.4,62.1,54.2,17.0
2010-06-07,67.9,43.1,42.5,13.8
2010-06-08,67.5,41.4,39.5,11.4
2010-06-09,62.1,52.5,73.3,9.2
2010-06-10,65.7,57.5,75.8,5.9
2010-06-11,65.9,54.3,66.5,7.7
2010-06-12,70.0,59.5,70.1,9.5
2010-06-13,68.4,62.5,81.6,9.1
2010-06-14,70.6,62.9,77.0,4.8
2010-06-15,72.1,51.1,49.5,9.1
2010-06-16,71.0,57.8,63.8,9.7
2010-06-17,72.1,60.3,67.2,13.3
2010-06-18,75.2,53.0,48.8,6.5
2010-06-19,73.6,60.5,64.3,9.8
2010-06-20,81.2,65.7,60.9,8.6
2010-06-21,81.0,58.8,47.4,9.5
2010-06-22,76.4,62.1,62.0,7.7
2010-06-23,83.1,65.0,56.0,10.0
2010-06-24,85.3,65.6,52.3,12.1
2010-06-25,79.3,60.4,53.1,8.0
2010-06-26,81.7,59.4,48.4,6.2
2010-06-27,83.0,65.4,56.8,7.5
2010-06-28,86.4,68.2,55.3,12.3
2010-06-29,82.8,61.8,50.5,11.7
2010-06-30,71.9,42.9,36.1,11.4
2010-07-01,70.7,45.3,40.5,13.5
2010-07-02,73.1,46.2,39.5,6.7
2010-07-03,79.5,51.2,38.5,6.8
2010-07-04,87.7,52.5,31.1,9.0
2010-07-05,88.3,58.7,37.8,5.6
2010-07-06,92.3,65.6,42.5,5.2
2010-07-07,89.1,66.2,48.1,8.2
2010-07-08,81.6,71.0,71.2,9.0
2010-07-09,81.9,69.3,66.5,10.6
2010-07-10,79.0,68.6,70.6,6.4
2010-07-11,81.5,65.8,60.6,4.9
2010-07-12,83.2,63.0,53.5,7.6
2010-07-13,80.0,71.7,76.5,8.6
2010-07-14,76.7,71.5,83.6,9.1
2010-07-15,77.3,68.8,76.0,9.3
2010-07-16,84.3,70.0,63.7,10.1
2010-07-17,86.6,63.8,48.5,11.9
2010-07-18,87.7,62.8,44.5,9.8
2010-07-19,82.9,66.7,58.9,7.6
2010-07-20,82.8,65.3,56.7,6.3
2010-07-21,85.7,67.8,55.5,9.0
2010-07-22,82.2,59.3,46.6,14.1
2010-07-23,81.3,68.2,66.3,9.1
2010-07-24,90.0,70.1,52.6,10.4
2010-07-25,83.3,68.6,62.1,10.6
2010-07-26,78.8,55.7,46.3,12.8
2010-07-27,82.1,55.3,41.1,7.6
2010-07-28,83.8,65.0,53.1,10.4
2010-07-29,82.9,66.4,59.1,9.1
2010-07-30,76.8,54.0,45.8,8.8
2010-07-31,74.3,51.3,44.8,8.4
2010-08-01,75.0,59.2,58.6,6.6
2010-08-02,77.3,59.8,56.1,9.2
2010-08-03,78.5,63.6,60.2,12.3
2010-08-04,83.0,70.3,65.8,9.8
2010-08-05,86.6,70.1,59.2,11.3
2010-08-06,82.8,58.5,45.0,12.3
2010-08-07,77.3,54.4,46.4,7.3
2010-08-08,79.8,66.5,64.7,11.6
2010-08-09,83.3,66.7,58.7,10.4
2010-08-10,84.7,65.4,52.9,6.5
2010-08-11,83.2,67.3,59.6,7.9
2010-08-12,74.7,65.6,73.8,8.4
2010-08-13,73.7,58.7,60.0,11.0
2010-08-14,73.4,54.2,52.1,8.8
2010-08-15,74.3,62.7,67.4,9.3
2010-08-16,78.8,70.5,75.7,7.7
2010-08-17,83.2,65.0,56.9,5.3
2010-08-18,77.9,60.5,55.5,6.8
2010-08-19,80.0,59.8,52.0,6.4
2010-08-20,82.0,58.6,46.9,7.2
2010-08-21,74.7,60.0,60.6,8.7
2010-08-22,76.4,71.1,83.5,11.0
2010-08-23,70.9,63.9,79.0,14.0
2010-08-24,68.4,58.6,70.9,14.2
2010-08-25,67.3,63.4,87.2,7.9
2010-08-26,74.3,58.3,59.2,11.6
2010-08-27,71.8,50.9,48.8,9.0
2010-08-28,75.0,52.5,46.3,5.2
2010-08-29,81.8,56.8,43.9,4.8
2010-08-30,82.9,58.6,44.6,5.0
2010-08-31,86.5,62.9,46.2,6.1
2010-09-01,86.6,63.3,47.6,6.4
2010-09-02,85.8,65.2,50.2,10.2
2010-09-03,80.0,67.9,66.7,10.1
2010-09-04,76.3,50.2,41.2,18.3
2010-09-05,70.0,43.4,39.1,12.8
2010-09-06,71.8,48.8,45.1,7.4
2010-09-07,77.6,62.8,60.9,11.8
2010-09-08,79.0,56.1,48.5,15.3
2010-09-09,67.2,50.0,54.2,15.9
2010-09-10,66.9,50.2,55.3,12.3
2010-09-11,69.1,50.1,52.4,8.0
2010-09-12,64.2,56.0,75.5,10.3
2010-09-13,66.0,57.0,74.5,5.8
2010-09-14,69.3,52.3,57.8,8.2
2010-09-15,65.9,44.5,46.5,11.9
2010-09-16,68.5,56.6,67.1,9.3
2010-09-17,68.5,57.9,69.8,9.3
2010-09-18,65.9,53.4,64.3,6.9
2010-09-19,70.7,57.2,63.6,5.3
2010-09-20,67.7,47.4,49.5,13.2
2010-09-21,65.9,45.2,48.2,8.7
2010-09-22,74.7,61.2,64.3,9.9
2010-09-23,72.5,61.0,67.8,7.7
2010-09-24,74.3,65.7,75.2,7.4
2010-09-25,81.2,57.5,46.3,12.7
2010-09-26,68.3,52.5,57.4,11.7
2010-09-27,69.5,65.8,87.5,13.0
2010-09-28,73.1,68.7,85.4,14.1
2010-09-29,72.4,57.5,60.4,6.3
2010-09-30,73.6,68.7,84.8,15.8
2010-10-01,66.6,61.3,82.7,16.2
2010-10-02,60.8,43.3,53.7,8.3
2010-10-03,58.0,44.0,60.2,16.4
2010-10-04,56.0,49.7,79.2,14.1
2010-10-05,59.3,54.0,83.0,10.8
2010-10-06,59.3,48.0,68.2,8.8
2010-10-07,61.8,46.3,59.4,13.3
2010-10-08,66.7,40.9,40.0,11.1
2010-10-09,66.8,38.9,37.1,10.3
2010-10-10,62.0,33.3,34.7,7.5
2010-10-11,67.4,52.8,61.6,6.3
2010-10-12,64.1,52.3,67.0,7.8
2010-10-13,57.8,37.8,48.3,6.5
2010-10-14,57.7,48.6,73.0,6.7
2010-10-15,54.9,43.5,66.9,17.5
2010-10-16,56.3,38.8,52.4,20.8
2010-10-17,60.5,35.5,42.0,9.1
2010-10-18,56.8,35.9,48.9,10.6
2010-10-19,55.2,41.0,59.6,6.0
2010-10-20,56.3,40.0,55.3,5.7
2010-10-21,55.1,37.5,62.5,12.2
2010-10-22,50.8,27.2,42.9,13.8
2010-10-23,57.8,30.7,40.3,9.5
2010-10-24,60.5,50.6,70.5,5.4
2010-10-25,63.9,56.3,76.7,7.4
2010-10-26,67.0,60.6,79.7,10.7
2010-10-27,69.4,64.7,85.2,9.5
2010-10-28,68.6,50.2,61.1,10.4
2010-10-29,54.2,33.5,48.5,16.8
2010-10-30,51.8,27.5,44.2,12.9
2010-10-31,52.6,32.2,49.1,16.0
2010-11-01,43.9,25.8,49.5,12.5
2010-11-02,45.7,26.3,47.6,7.7
2010-11-03,48.7,29.4,56.0,7.0
2010-11-04,49.9,45.1,83.4,11.0
2010-11-05,49.4,41.3,74.2,10.5
2010-11-06,47.0,24.7,57.9,10.8
2010-11-07,44.7,28.2,53.6,12.6
2010-11-08,44.4,27.5,59.6,21.2
2010-11-09,48.3,37.7,67.2,17.6
2010-11-10,51.3,33.7,54.8,14.5
2010-11-11,49.3,26.4,42.5,9.0
2010-11-12,53.3,20.5,30.4,6.8
2010-11-13,55.1,29.4,41.5,2.4
2010-11-14,51.7,43.2,73.2,6.0
2010-11-15,53.4,47.3,80.2,7.6
2010-11-16,55.5,50.2,82.6,9.3
2010-11-17,59.1,42.6,62.3,18.9
2010-11-18,51.9,28.1,50.0,12.8
2010-11-19,45.5,25.8,49.3,11.1
2010-11-20,49.4,26.1,50.3,12.7
2010-11-21,44.6,25.9,53.6,8.1
2010-11-22,55.8,45.6,70.0,6.9
2010-11-23,58.4,46.1,64.4,10.5
2010-11-24,46.5,21.2,37.5,17.5
2010-11-25,42.5,24.2,58.7,6.0
2010-11-26,49.3,39.9,73.0,11.8
2010-11-27,40.6,19.7,43.3,17.6
2010-11-28,42.8,22.2,44.1,7.8
2010-11-29,44.3,27.2,54.5,5.4
2010-11-30,52.2,44.2,74.5,11.8
2010-12-01,56.8,50.4,79.8,21.8
2010-12-02,39.5,21.9,49.7,13.4
2010-12-03,38.6,22.2,52.1,9.8
2010-12-04,37.3,21.8,54.0,16.5
2010-12-05,34.6,18.1,51.2,16.1
2010-12-06,34.2,17.4,50.5,19.6
2010-12-07,35.1,16.7,47.3,17.7
2010-12-08,32.7,9.8,38.7,16.4
2010-12-09,28.7,8.0,42.0,13.8
2010-12-10,31.0,15.9,54.0,5.1
2010-12-11,41.0,25.4,57.8,4.7
2010-12-12,51.8,46.6,82.3,17.6
2010-12-13,39.6,30.4,70.3,15.4
2010-12-14,22.6,9.2,57.2,19.9
2010-12-15,26.5,8.2,46.2,18.1
2010-12-16,29.0,11.5,48.1,10.6
2010-12-17,32.1,15.8,51.2,10.7
2010-12-18,34.6,17.7,50.3,6.4
2010-12-19,34.6,20.1,55.5,8.1
2010-12-20,33.0,17.9,54.2,16.3
2010-12-21,34.5,19.1,53.8,16.7
2010-12-22,34.6,21.8,59.8,15.6
2010-12-23,34.4,19.8,55.2,19.0
2010-12-24,34.9,18.3,51.7,12.9
2010-12-25,31.1,17.3,56.8,7.8
2010-12-26,27.3,19.8,74.0,16.6
2010-12-27,26.8,15.0,62.7,28.9
2010-12-28,33.7,16.7,50.2,12.2
2010-12-29,36.2,22.6,57.9,12.3
2010-12-30,36.4,23.5,59.8,5.3
2010-12-31,41.8,27.0,55.8,6.7
2011-01-01,45.1,32.9,66.2,5.6
2011-01-02,46.4,37.8,76.1,5.6
2011-01-03,34.1,13.1,42.4,16.6
2011-01-04,37.3,16.4,43.0,9.6
2011-01-05,37.1,17.3,45.4,12.2
2011-01-06,31.7,15.9,52.4,4.0
2011-01-07,33.5,25.5,73.3,7.9
2011-01-08,29.6,20.0,67.7,9.0
2011-01-09,31.0,14.5,50.8,21.1
2011-01-10,31.1,14.5,50.5,14.8
2011-01-11,28.6,19.6,69.0,8.7
2011-01-12,29.0,19.0,67.8,17.5
2011-01-13,27.1,11.7,52.5,16.6
2011-01-14,25.8,10.6,53.0,9.4
2011-01-15,32.8,17.8,54.2,8.4
2011-01-16,34.2,13.4,42.8,13.3
2011-01-17,25.6,7.4,46.3,9.5
2011-01-18,34.6,28.5,85.2,17.9
2011-01-19,39.2,26.4,75.8,8.1
2011-01-20,33.4,17.0,51.4,11.6
2011-01-21,29.6,18.4,64.6,13.3
2011-01-22,21.8,3.8,46.3,8.0
2011-01-23,21.4,2.9,45.5,15.3
2011-01-24,17.1,-1.2,45.6,6.8
2011-01-25,32.7,22.7,67.0,5.4
2011-01-26,32.5,27.4,82.0,15.0
2011-01-27,34.9,23.1,63.9,11.6
2011-01-28,33.9,23.5,66.3,4.2
2011-01-29,34.1,23.3,65.2,6.9
2011-01-30,35.2,21.9,59.4,7.6
2011-01-31,29.3,9.1,43.8,8.0
2011-02-01,28.6,23.4,80.6,12.1
2011-02-02,34.5,23.2,81.2,9.4
2011-02-03,31.7,12.4,45.3,14.0
2011-02-04,31.9,12.5,44.8,9.6
2011-02-05,36.4,26.1,78.0,9.7
2011-02-06,42.0,25.6,52.5,11.8
2011-02-07,40.6,29.3,65.0,5.8
2011-02-08,35.4,24.9,67.5,15.6
2011-02-09,23.5,4.3,44.3,12.7
2011-02-10,26.3,3.3,37.7,13.4
2011-02-11,29.3,5.5,36.6,10.3
2011-02-12,34.2,15.4,47.0,14.7
2011-02-13,37.9,17.8,44.6,11.2
2011-02-14,47.4,25.4,43.2,20.1
2011-02-15,30.9,5.8,36.0,18.0
2011-02-16,37.7,11.8,35.6,7.5
2011-02-17,51.1,29.4,46.7,5.3
2011-02-18,55.8,38.5,56.8,13.0
2011-02-19,37.0,12.8,38.8,27.3
2011-02-20,30.6,10.3,43.8,15.7
2011-02-21,29.6,22.7,77.1,11.1
2011-02-22,25.3,7.3,46.4,12.5
2011-02-23,31.0,7.3,38.4,7.0
2011-02-24,36.1,22.1,61.8,6.3
2011-02-25,43.5,38.6,86.3,13.0
2011-02-26,35.8,19.0,51.9,10.9
2011-02-27,41.4,23.7,65.2,9.6
2011-02-28,46.6,39.9,80.8,13.8
2011-03-01,38.1,12.6,37.2,12.7
2011-03-02,39.8,18.3,43.2,17.1
2011-03-03,26.2,0.3,34.0,10.5
2011-03-04,34.9,15.5,52.0,10.1
2011-03-05,48.5,41.3,76.7,15.6
2011-03-06,50.9,47.9,89.9,16.4
2011-03-07,41.3,29.5,71.3,19.2
2011-03-08,37.6,16.1,43.6,7.2
2011-03-09,37.4,25.7,70.1,13.9
2011-03-10,45.6,40.0,84.3,19.2
2011-03-11,49.4,40.4,76.1,12.8
2011-03-12,46.8,28.0,50.4,14.0
2011-03-13,46.5,27.6,48.4,15.9
2011-03-14,40.4,26.1,57.1,8.7
2011-03-15,38.5,24.9,69.7,8.1
2011-03-16,44.2,36.4,77.7,9.4
2011-03-17,52.3,34.5,53.5,9.6
2011-03-18,61.1,37.0,42.7,11.9
2011-03-19,47.1,25.1,44.8,16.9
2011-03-20,39.9,19.8,46.3,9.2
2011-03-21,41.3,33.3,86.3,7.9
2011-03-22,44.4,30.1,61.9,11.8
2011-03-23,35.0,11.4,88.1,9.3
2011-03-24,35.2,24.8,70.0,12.6
2011-03-25,34.8,13.1,42.2,13.3
2011-03-26,32.2,9.8,40.5,14.8
2011-03-27,34.4,10.7,38.7,13.3
2011-03-28,35.7,11.3,37.2,18.0
2011-03-29,39.2,16.8,40.8,15.7
2011-03-30,43.3,24.4,48.3,9.4
2011-03-31,39.7,25.6,77.2,13.1
2011-04-01,39.2,20.8,79.7,11.4
2011-04-02,46.5,23.9,43.0,15.1
2011-04-03,49.4,22.8,36.2,13.4
2011-04-04,50.8,40.6,68.6,9.3
2011-04-05,49.5,40.5,75.6,15.3
2011-04-06,45.0,26.3,51.9,12.5
2011-04-07,43.8,36.1,74.8,9.5
2011-04-08,43.3,35.5,74.8,7.1
2011-04-09,43.1,33.0,72.8,6.9
2011-04-10,48.7,35.5,64.5,7.8
2011-04-11,57.5,51.1,80.6,9.0
2011-04-12,55.2,44.9,69.1,15.1
2011-04-13,46.0,42.5,87.8,15.1
2011-04-14,55.8,39.8,58.4,7.3
2011-04-15,47.9,22.9,53.3,12.3
2011-04-16,46.5,36.8,80.6,19.9
2011-04-17,55.3,40.4,62.4,16.8
2011-04-18,52.7,31.4,48.2,10.9
2011-04-19,49.1,42.0,76.5,6.9
2011-04-20,48.5,43.7,83.9,8.6
2011-04-21,53.0,28.8,40.4,17.5
2011-04-22,44.5,24.6,48.6,9.6
2011-04-23,50.0,47.2,90.1,8.8
2011-04-24,64.5,57.0,78.5,6.2
2011-04-25,59.2,55.4,88.1,7.3
2011-04-26,60.1,55.1,85.6,9.1
2011-04-27,61.9,57.4,85.5,12.0
2011-04-28,62.0,58.3,88.3,13.0
2011-04-29,62.4,38.5,42.3,11.7
2011-04-30,56.5,34.6,47.4,10.5
2011-05-01,55.3,36.9,50.9,8.7
2011-05-02,54.6,43.1,65.5,7.7
2011-05-03,58.5,51.2,77.0,9.1
2011-05-04,52.6,46.6,80.4,11.7
2011-05-05,55.3,29.2,42.4,15.7
2011-05-06,60.7,34.3,38.1,11.4
2011-05-07,61.5,40.2,47.5,8.7
2011-05-08,62.0,40.7,48.0,6.2
2011-05-09,61.2,36.5,43.8,11.3
2011-05-10,60.7,38.7,45.8,10.0
2011-05-11,60.0,45.4,59.7,8.2
2011-05-12,59.4,45.4,61.1,7.4
2011-05-13,58.3,46.9,66.5,6.4
2011-05-14,59.4,52.0,77.0,10.0
2011-05-15,61.6,58.4,89.8,7.7
2011-05-16,55.6,53.8,94.0,13.9
2011-05-17,54.6,52.5,92.7,17.6
2011-05-18,56.5,54.8,94.1,12.7
2011-05-19,61.6,57.3,86.5,8.0
2011-05-20,60.6,55.1,82.9,4.6
2011-05-21,61.8,55.5,81.3,4.1
2011-05-22,56.0,51.9,86.2,7.3
2011-05-23,59.7,56.2,88.2,9.4
2011-05-24,72.0,61.1,71.7,8.6
2011-05-25,72.9,54.7,54.3,8.0
2011-05-26,69.7,62.5,78.5,9.3
2011-05-27,70.4,62.5,77.3,8.2
2011-05-28,72.4,63.0,73.6,10.5
2011-05-29,73.6,64.7,74.6,8.4
2011-05-30,77.3,65.5,68.6,9.0
2011-05-31,76.5,61.9,61.7,8.1
2011-06-01,78.5,65.7,67.7,11.3
2011-06-02,72.4,40.4,31.5,18.6
2011-06-03,66.2,31.2,32.9,15.5
2011-06-04,66.0,42.3,43.9,8.9
2011-06-05,61.1,50.1,67.5,7.6
2011-06-06,71.4,54.1,56.5,5.5
2011-06-07,79.8,56.8,47.4,10.1
2011-06-08,85.8,62.1,46.3,6.5
2011-06-09,81.3,65.1,60.4,8.3
2011-06-10,77.6,62.9,61.7,7.6
2011-06-11,63.4,60.7,91.0,14.7
2011-06-12,63.1,57.0,81.2,9.2
2011-06-13,65.1,54.5,71.3,8.3
2011-06-14,63.5,53.9,71.0,9.4
2011-06-15,70.3,49.7,50.7,7.8
2011-06-16,73.5,54.8,56.0,7.8
2011-06-17,68.3,62.3,81.5,8.2
2011-06-18,73.2,61.2,69.0,3.4
2011-06-19,74.5,55.3,52.9,6.4
2011-06-20,71.9,54.5,55.9,8.6
2011-06-21,76.1,62.2,62.2,8.0
2011-06-22,75.1,65.9,73.6,6.8
2011-06-23,68.8,66.0,91.2,9.4
2011-06-24,65.7,63.6,92.6,8.5
2011-06-25,70.6,62.1,76.4,8.3
2011-06-26,74.2,57.0,55.4,6.6
2011-06-27,75.0,59.6,59.8,6.7
2011-06-28,77.2,66.3,70.0,8.0
2011-06-29,75.8,61.1,63.0,8.8
2011-06-30,74.4,53.0,48.7,9.6
2011-07-01,75.1,51.7,44.4,6.4
2011-07-02,76.2,58.5,55.3,6.0
2011-07-03,73.0,65.9,79.0,6.6
2011-07-04,76.7,63.3,67.3,5.3
2011-07-05,80.3,54.5,43.1,7.9
2011-07-06,82.1,63.8,54.4,7.8
2011-07-07,80.9,65.4,60.0,8.2
2011-07-08,75.7,67.6,76.7,7.2
2011-07-09,77.0,60.4,60.7,8.4
2011-07-10,76.8,58.0,52.6,7.2
2011-07-11,83.5,65.5,55.6,9.5
2011-07-12,84.8,65.2,53.2,13.3
2011-07-13,78.9,58.1,49.4,12.8
2011-07-14,72.6,53.8,53.0,11.1
2011-07-15,77.4,54.5,46.4,8.2
2011-07-16,80.4,56.8,47.2,6.6
2011-07-17,82.0,59.6,47.8,10.8
2011-07-18,83.8,65.2,55.6,10.6
2011-07-19,82.5,67.9,63.3,6.0
2011-07-20,78.9,67.8,70.1,8.8
2011-07-21,84.0,72.0,68.7,11.0
2011-07-22,93.7,69.8,47.4,6.9
2011-07-23,88.4,67.3,51.0,7.9
2011-07-24,83.7,69.1,62.0,6.8
2011-07-25,74.8,64.1,70.2,8.4
2011-07-26,76.0,63.3,63.8,6.7
2011-07-27,76.6,58.8,54.9,9.5
2011-07-28,78.0,62.9,59.9,7.6
2011-07-29,77.5,69.9,78.2,7.8
2011-07-30,82.0,60.9,51.3,10.5
2011-07-31,80.2,60.0,51.6,7.1
2011-08-01,81.3,64.8,58.6,7.6
2011-08-02,83.5,57.9,44.8,10.2
2011-08-03,73.8,61.3,67.5,6.4
2011-08-04,74.0,62.8,69.5,8.3
2011-08-05,77.2,63.9,63.8,9.5
2011-08-06,76.0,66.6,73.0,11.7
2011-08-07,80.2,70.2,72.6,9.1
2011-08-08,80.3,66.1,63.0,10.0
2011-08-09,75.6,68.9,79.5,7.2
2011-08-10,79.3,60.8,54.8,11.6
2011-08-11,76.1,51.4,43.1,10.7
2011-08-12,75.9,52.0,44.0,7.4
2011-08-13,77.7,59.0,53.9,6.1
2011-08-14,70.2,66.3,88.0,8.9
2011-08-15,72.1,65.9,81.2,7.5
2011-08-16,69.5,61.0,75.1,9.3
2011-08-17,77.9,59.7,55.4,5.1
2011-08-18,75.3,64.9,70.6,9.9
2011-08-19,74.5,62.1,66.3,9.4
2011-08-20,75.2,62.2,65.9,4.5
2011-08-21,76.8,67.9,74.5,10.3
2011-08-22,72.9,54.5,54.4,12.7
2011-08-23,72.0,48.5,44.5,7.4
2011-08-24,73.7,57.5,57.1,13.0
2011-08-25,75.4,66.7,74.5,10.8
2011-08-26,76.5,66.6,72.3,5.6
2011-08-27,74.2,71.2,89.9,10.3
2011-08-28,69.5,62.0,74.4,28.0
2011-08-29,69.6,49.6,50.6,7.5
2011-08-30,72.3,51.6,50.1,6.1
