Date,BTC Volume,BTC Daily Volume Change (%),BTC New Coins Mined,BTC New Coins Mined (%),BTC Active Addresses,BTC Daily Active Addresses Change (%),BTC Transactions,BTC Daily Transactions Change (%)
2014-10-22,862652.36724282,0.4927983014434849,3975.0,0.032467532467532534,200831,-0.03943082625851968,79828,-0.020491300400009793
2014-10-23,1083697.44799184,0.256238885027948,3775.0,-0.05031446540880502,197748,-0.015351215698771625,80487,0.008255248784887481
2014-10-24,707115.74044371,-0.3474970880903704,3975.0,0.052980132450331174,187021,-0.054245807795780476,77747,-0.034042764670070946
2014-10-25,910879.08024001,0.2881612275643024,3825.0,-0.037735849056603765,209967,0.12269210409526199,72360,-0.0692888471580897
2014-10-26,870438.05188169,-0.04439780124016468,3175.0,-0.16993464052287577,212801,0.013497359108812335,70637,-0.02381149806522942
2014-10-27,1071310.14176318,0.2307712644768345,3975.0,0.25196850393700787,221787,0.04222724517272014,83818,0.1866019225052027
2014-10-28,840510.73166651,-0.21543659590192676,3450.0,-0.13207547169811318,203256,-0.08355313882238369,87842,0.048008780930110406
2014-10-29,795747.21320231,-0.05325752162074815,3875.0,0.12318840579710155,199946,-0.016284882119101063,93512,0.06454771066232556
2014-10-30,710206.02224778,-0.10749794600007245,4250.0,0.09677419354838701,204701,0.023781420983665535,92452,-0.011335443579433613
2014-10-31,1287910.31870081,0.8134319878401113,4700.0,0.10588235294117654,202798,-0.009296486094352296,85515,-0.07503353091333886
2014-11-01,691846.45493211,-0.46281472794626277,3975.0,-0.1542553191489362,172818,-0.14783183266107158,69432,-0.1880722680231538
2014-11-02,548110.50015791,-0.20775701566369176,3875.0,-0.02515723270440251,268223,0.5520547628140586,77015,0.10921477128701462
2014-11-03,1073425.9104295,0.9584115066583239,4225.0,0.0903225806451613,209994,-0.21709174828407707,90182,0.17096669479971438
2014-11-04,1133085.83914736,0.05557899072325245,4050.0,-0.041420118343195256,203551,-0.030681829004638228,87455,-0.030238850324898592
2014-11-05,955122.96725367,-0.15706036184125827,3450.0,-0.14814814814814814,201322,-0.010950572583775076,89322,0.021348121891258343
2014-11-06,751931.55109582,-0.21273848826198793,3875.0,0.12318840579710155,225732,0.12124854710364485,94142,0.05396206981482732
2014-11-07,855759.73091132,0.1380819566145175,3725.0,-0.03870967741935483,221480,-0.018836496376233747,83807,-0.1097809691742262
2014-11-08,562514.34553593,-0.3426725689266841,3825.0,0.02684563758389258,166466,-0.2483926313888387,72564,-0.1341534716670445
2014-11-09,532618.10085198,-0.053147524007528424,3725.0,-0.02614379084967322,249442,0.4984561411939976,72062,-0.006918030979549128
2014-11-10,933790.5437324,0.7532084287760807,3700.0,-0.006711409395973145,210763,-0.15506209860408426,88847,0.2329244261885599
2014-11-11,695637.52503916,-0.25503901307602916,3225.0,-0.1283783783783784,201465,-0.04411590269639354,85489,-0.03779531104032774
2014-11-12,1111382.3886008,0.5976458264499691,3675.0,0.13953488372093026,226543,0.12447819720547004,95432,0.11630736118097063
2014-11-13,1652878.60300284,0.4872276364607224,3625.0,-0.013605442176870763,215581,-0.048388164719280646,92813,-0.027443624779947995
2014-11-14,950473.55300216,-0.42495864410404804,3825.0,0.05517241379310356,220912,0.02472852431336703,86153,-0.07175718918685958
2014-11-15,808241.31532353,-0.1496435510797498,3525.0,-0.07843137254901966,177416,-0.19689288042297381,73102,-0.1514863092405372
2014-11-16,724139.52252891,-0.10405530031702848,3750.0,0.06382978723404253,247506,0.39506019750191634,75859,0.03771442641788192
2014-11-17,834821.88618014,0.15284673769040302,3600.0,-0.040000000000000036,212707,-0.14059861175082622,88210,0.16281522297947504
2014-11-18,980003.07922107,0.17390678831532513,3850.0,0.06944444444444442,207572,-0.02414118952361699,87370,-0.009522729849223421
2014-11-19,936583.99618056,-0.04430504756681031,3525.0,-0.08441558441558439,200483,-0.03415200508739136,85130,-0.02563809087787572
2014-11-20,1035867.12911501,0.10600558341732502,3450.0,-0.021276595744680882,213590,0.06537711426904025,89250,0.048396569951838275
2014-11-21,1316072.57973043,0.2705032747344851,3175.0,-0.07971014492753625,198447,-0.0708975139285547,82052,-0.08064985994397755
2014-11-22,786736.14459654,-0.4022091511414313,3850.0,0.21259842519685046,178429,-0.10087328102717608,74571,-0.09117388972846485
2014-11-23,596861.56916647,-0.24134467029914197,3550.0,-0.07792207792207795,246798,0.3831720180015581,77141,0.03446379960038093
2014-11-24,794711.70580264,0.3314841277391538,3675.0,0.035211267605633756,208042,-0.15703530822778144,85660,0.11043414008115016
2014-11-25,967170.84453972,0.21700842894078232,3300.0,-0.10204081632653061,210768,0.01310312340777342,86002,0.003992528601447498
2014-11-26,1049190.33200998,0.08480351525618346,3425.0,0.037878787878787845,198224,-0.05951567600394747,84974,-0.011953210390456048
2014-11-27,994351.12613378,-0.05226811971393419,3525.0,0.029197080291970767,212279,0.07090463314230355,84541,-0.005095676324522791
2014-11-28,1344890.99036625,0.35253126890440956,3700.0,0.049645390070921946,207739,-0.02138694830859389,85764,0.014466353603576954
2014-11-29,974945.16626586,-0.2750749516134715,3925.0,0.060810810810810745,186109,-0.10412103649290694,78941,-0.07955552446247838
2014-11-30,976563.56997421,0.0016599945969768548,4000.0,0.019108280254777066,277614,0.4916742339166833,84853,0.07489137457088213
2014-12-01,1306963.70675159,0.33832936936824853,3250.0,-0.1875,215495,-0.22376032909003152,97493,0.1489635015850943
2014-12-02,1365776.83942154,0.044999820856638895,3750.0,0.15384615384615374,253874,0.17809693960416717,99269,0.018216692480485852
2014-12-03,1218656.21849572,-0.10771937016308708,2900.0,-0.22666666666666668,231606,-0.08771280241379587,99232,-0.00037272461694992653
2014-12-04,1063848.707705,-0.1270313222393521,3650.0,0.2586206896551724,224341,-0.03136792656494214,98202,-0.010379716220573987
2014-12-05,1155506.67095371,0.08615695313146587,3900.0,0.06849315068493156,223986,-0.0015824124881319568,90744,-0.0759455000916478
2014-12-06,613564.56494995,-0.4690082018794943,3350.0,-0.14102564102564108,190716,-0.14853606921861184,81093,-0.10635413911663583
2014-12-07,816567.82534692,0.33085884028118473,3200.0,-0.04477611940298509,256517,0.3450208687262737,74666,-0.07925468289494775
2014-12-08,1650219.98489578,1.0209221251090583,4100.0,0.28125,245438,-0.043190119953063544,90583,0.21317601050009372
2014-12-09,1149674.37033691,-0.303320538558671,3550.0,-0.13414634146341464,221190,-0.09879480764999715,90078,-0.005574997516090252
2014-12-10,1321309.32341248,0.1492900576928342,3575.0,0.007042253521126751,224773,0.01619874316198744,88655,-0.01579742001376583
2014-12-11,812352.57404728,-0.3851912193056677,3700.0,0.034965034965035,216998,-0.034590453479732886,83857,-0.054119902994755
2014-12-12,969469.22826798,0.19340943728154625,3525.0,-0.04729729729729726,219435,0.011230518253624533,81156,-0.03220959490561315
2014-12-13,700271.1626513,-0.27767571962817217,3650.0,0.03546099290780136,184805,-0.15781438694829908,76061,-0.06278032431366753
2014-12-14,616484.6014984,-0.1196487384053847,3525.0,-0.03424657534246578,281754,0.5246016070993751,79562,0.04602884526892881
2014-12-15,874399.38651968,0.41836370996843053,3525.0,0.0,242791,-0.13828730026902902,94318,0.18546542319197612
2014-12-16,987550.05416178,0.12940387354623706,3575.0,0.014184397163120588,255817,0.053651082618383805,100921,0.07000784579825692
2014-12-17,1128433.92949417,0.14265998441159566,3200.0,-0.1048951048951049,245097,-0.04190495549552997,98316,-0.02581226900248712
2014-12-18,1146181.96818865,0.01572802645382665,3225.0,0.0078125,240244,-0.01980032395337361,95078,-0.032934618983685215
2014-12-19,884706.71190285,-0.22812717661142257,3425.0,0.0620155038759691,223787,-0.06850119045636938,95268,0.0019983592418855167
2014-12-20,713484.29975065,-0.19353578971265006,3325.0,-0.029197080291970767,252813,0.12970369145660832,86767,-0.0892324810009657
2014-12-21,950233.54296064,0.3318212374017617,3325.0,0.0,236906,-0.06292002389117646,78831,-0.09146334435903047
2014-12-22,1008368.57418625,0.061179729610974176,4100.0,0.23308270676691722,258713,0.09204916718023193,96347,0.2221968514924333
2014-12-23,1210280.59517477,0.20023632841936045,3750.0,-0.08536585365853655,244775,-0.053874370441377106,99319,0.030846834878096807
2014-12-24,826736.14980484,-0.31690539111266547,3825.0,0.020000000000000018,189656,-0.2251823102849556,82194,-0.17242420886235266
2014-12-25,867370.33932483,0.04915013034035365,3950.0,0.03267973856209161,165986,-0.12480490994221116,67760,-0.1756089252256856
2014-12-26,707740.08282414,-0.18403933044903042,3775.0,-0.044303797468354444,187476,0.1294687503765377,76046,0.12228453364816994
2014-12-27,656580.34702428,-0.07228605111033704,3825.0,0.013245033112582849,209802,0.11908724316712549,76662,0.008100360308234578
2014-12-28,691555.92583479,0.05326930507290473,4225.0,0.10457516339869288,267702,0.27597449023364895,75546,-0.014557407842216485
2014-12-29,796239.50973947,0.15137399593288792,4100.0,-0.029585798816568087,199651,-0.25420430179826825,83283,0.10241442300055592
2014-12-30,1093000.05506137,0.3727026123320609,3875.0,-0.054878048780487854,209222,0.04793865294939659,84894,0.019343683584885252
2014-12-31,948736.2874534,-0.13198880177537575,3800.0,-0.01935483870967747,179915,-0.14007609142442,77259,-0.08993568450067146
2015-01-01,464620.48530726,-0.5102743602709712,4125.0,0.08552631578947367,141053,-0.21600200094489064,59179,-0.23401804320532238
2015-01-02,728090.34009961,0.5670646541082098,4125.0,0.0,208256,0.4764379346770362,79122,0.336994541982798
2015-01-03,836729.94452823,0.14921170965371822,4050.0,-0.018181818181818188,243885,0.1710827059004303,82065,0.037195723060589936
2015-01-04,1129689.69198852,0.35012461233889325,4300.0,0.06172839506172845,242183,-0.006978698976976894,85522,0.042125144702370054
2015-01-05,1134569.19947411,0.004319334344815351,3900.0,-0.09302325581395354,241844,-0.0013997679440753696,95429,0.11584153784991003
2015-01-06,1163854.03125209,0.02581141087873151,3950.0,0.012820512820512775,214243,-0.11412728866542066,87663,-0.08137987404248181
2015-01-07,1241442.68655706,0.06666528037154218,3500.0,-0.11392405063291144,202751,-0.05364002557843195,89776,0.024103669735236144
2015-01-08,1441189.96422551,0.1608993148305673,3675.0,0.050000000000000044,230723,0.1379623281759399,106985,0.1916882017465693
2015-01-09,1257102.63686033,-0.12773286793188843,3500.0,-0.04761904761904767,238752,0.03479930479406046,102135,-0.04533345796139643
2015-01-10,964698.30201291,-0.23260179898891375,3675.0,0.050000000000000044,272269,0.14038416432113654,104727,0.02537817594360403
2015-01-11,1235011.09650809,0.28020448873098824,3875.0,0.054421768707483054,250233,-0.08093466388020676,90475,-0.1360871599492013
2015-01-12,1029430.6502873,-0.1664604041227279,3550.0,-0.08387096774193548,220428,-0.11910899042092771,98827,0.09231279358938926
2015-01-13,1774266.35778579,0.7235414131982727,3150.0,-0.11267605633802813,255331,0.15834195292794018,102182,0.03394821253301217
2015-01-14,2402347.14150595,0.3539946417650497,3650.0,0.15873015873015883,252000,-0.01304581112360037,104620,0.023859388150554883
2015-01-15,2574118.50179793,0.07150147342332147,3775.0,0.03424657534246567,264141,0.048178571428571404,120239,0.14929267826419412
2015-01-16,1951307.45349562,-0.24195119527997588,3475.0,-0.07947019867549665,242869,-0.08053274576835856,104560,-0.13039862274303682
2015-01-17,1126282.39787772,-0.4228062851602037,3450.0,-0.007194244604316502,278425,0.14639991106316574,90361,-0.13579762815608265
2015-01-18,971480.14538764,-0.13744532701725376,3825.0,0.10869565217391308,244983,-0.1201113405764569,83033,-0.08109693341153812
2015-01-19,1007157.34613498,0.03672458044225291,3600.0,-0.05882352941176472,253267,0.033814591216533296,98341,0.1843604350077679
2015-01-20,1412781.30770731,0.40274140195564634,2950.0,-0.18055555555555558,226129,-0.10715174104798497,98807,0.0047386135996176915
2015-01-21,1425595.87981094,0.009070457001180143,3725.0,0.2627118644067796,225539,-0.0026091301867517958,96810,-0.020211118645440118
2015-01-22,1206969.05735525,-0.15335820308675685,3375.0,-0.09395973154362414,223559,-0.008778969490864097,93563,-0.0335399235616155
2015-01-23,1028550.49374727,-0.1478236434651743,3100.0,-0.08148148148148149,215453,-0.03625888467921223,91887,-0.017913063924842043
2015-01-24,1194843.1518138,0.16167670821943192,3150.0,0.016129032258064502,204912,-0.04892482351139227,83431,-0.09202607550578423
2015-01-25,936153.97593879,-0.2165047148509105,3125.0,-0.007936507936507908,320544,0.5643007730147576,86433,0.03598182929606497
2015-01-26,2114703.08643775,1.2589265663451275,3175.0,0.016000000000000014,261120,-0.18538484576220426,108054,0.2501475131026345
2015-01-27,1165257.62779339,-0.44897341131880386,3700.0,0.16535433070866135,250796,-0.039537377450980404,99244,-0.08153330742036391
2015-01-28,926975.19195011,-0.20448905903710546,4125.0,0.11486486486486491,200221,-0.2016579211789662,85068,-0.1428398694127605
2015-01-29,980133.31621577,0.05734578953923175,4100.0,-0.0060606060606061,213560,0.06662138337137469,90715,0.06638218836695353
2015-01-30,888812.13939639,-0.09317219944319932,3450.0,-0.1585365853658537,193692,-0.09303240307173632,81061,-0.10642120928181664
2015-01-31,780537.7899359,-0.12181916139671678,4150.0,0.2028985507246377,276472,0.4273795510397951,86146,0.06273053626281433
2015-02-01,752726.79826348,-0.035630551180236836,3875.0,-0.0662650602409639,250937,-0.09236016667148939,78839,-0.08482111763749911
2015-02-02,990232.44279703,0.3155270213329311,3975.0,0.02580645161290329,226432,-0.09765399283485499,85828,0.0886490188865916
2015-02-03,1300640.96747568,0.3134703643943073,3175.0,-0.20125786163522008,240736,0.06317128321085352,91666,0.06801976045113478
2015-02-04,1212675.9331068,-0.06763206493457208,3975.0,0.25196850393700787,231084,-0.04009371261464845,90655,-0.011029171121244463
2015-02-05,1245098.80704667,0.026736635118010943,3975.0,0.0,215084,-0.06923889148534734,86408,-0.04684793999227843
2015-02-06,937718.00313243,-0.24687261940547212,4425.0,0.1132075471698113,232338,0.0802198210931544,85528,-0.0101842421997963
2015-02-07,626719.94462363,-0.33165414065840326,3975.0,-0.10169491525423724,195166,-0.15999104752558768,85540,0.00014030492937977534
2015-02-08,638824.36727385,0.019313926027181294,3300.0,-0.16981132075471694,292215,0.4972638676818708,82547,-0.034989478606499924
2015-02-09,867663.19181092,0.35821868460282413,4025.0,0.21969696969696972,231491,-0.2078058963434457,104597,0.2671205495051303
2015-02-10,834276.0682279,-0.03847935915471645,3600.0,-0.10559006211180122,231734,0.0010497168356438102,102831,-0.016883849441188592
2015-02-11,871801.57467179,0.04497972298737829,3950.0,0.09722222222222232,233426,0.007301474966987964,96890,-0.05777440655055377
2015-02-12,737927.88637273,-0.15355981474277547,2975.0,-0.24683544303797467,231138,-0.009801821562293811,87308,-0.09889565486634333
2015-02-13,1034973.67443219,0.4025404020433252,3625.0,0.21848739495798308,308441,0.33444522319999304,113514,0.3001557703761397
2015-02-14,701920.28443471,-0.32179890003501843,4025.0,0.1103448275862069,261960,-0.15069656757694339,98613,-0.13127015169934986
2015-02-15,732929.45940679,0.044177630508360544,3500.0,-0.13043478260869568,347674,0.32720262635516884,85127,-0.1367568170525184
2015-02-16,731211.65298512,-0.0023437540947806035,3925.0,0.12142857142857144,265743,-0.23565466500227228,104475,0.22728394046542233
2015-02-17,798547.6677463,0.09208826813178583,3725.0,-0.05095541401273884,272269,0.024557561252789295,102839,-0.015659248624072752
2015-02-18,856052.0033652,0.07201114966773559,4175.0,0.12080536912751683,249911,-0.08211731779967602,105552,0.026381042211612415
2015-02-19,707496.64518305,-0.17353543663021476,4150.0,-0.005988023952095856,213790,-0.14453545462184536,94386,-0.1057867212369259
2015-02-20,789627.47632251,0.11608653086716814,3950.0,-0.048192771084337394,248078,0.16038168295991384,98556,0.044180280973873165
2015-02-21,612812.02210062,-0.22392262113948125,3550.0,-0.10126582278481011,271106,0.09282564354759382,87685,-0.11030277202808558
2015-02-22,470717.60717191,-0.23187276000499046,3775.0,0.06338028169014076,273313,0.00814072724321857,84791,-0.03300450476136174
2015-02-23,828639.90238933,0.7603758384306702,3550.0,-0.05960264900662249,250312,-0.08415626040473745,101373,0.19556320835937768
2015-02-24,730522.24121534,-0.1184080815937949,3225.0,-0.09154929577464788,236075,-0.05687701748218221,104996,0.035739299418977355
2015-02-25,826430.39876045,0.1312871150720223,3975.0,0.2325581395348837,231371,-0.019925871015567087,105235,0.0022762771915121327
2015-02-26,1150915.1486266,0.3926340927836629,3750.0,-0.05660377358490565,226815,-0.019691318272385017,100667,-0.043407611536085855
2015-02-27,1504385.44492387,0.3071210737985943,3800.0,0.01333333333333342,241012,0.06259286202411651,101322,0.006506600971520005
2015-02-28,625244.12673528,-0.5843856846362132,3525.0,-0.07236842105263153,282027,0.1701782483859724,89490,-0.11677621839284658
2015-03-01,1267709.79072578,1.027543700962282,3525.0,0.0,276357,-0.02010445808380046,88588,-0.010079338473572452
2015-03-02,1914846.07497994,0.5104766792750464,3950.0,0.12056737588652489,282203,0.02115379744316237,104779,0.18276741770894467
2015-03-03,1115307.62361743,-0.4175471134779781,3950.0,0.0,267105,-0.05350049432500714,110823,0.05768331440460406
2015-03-04,897425.46008183,-0.19535611424309363,3500.0,-0.11392405063291144,241109,-0.09732502199509552,98389,-0.11219692663075354
2015-03-05,1089383.4250649,0.21389850580522496,3300.0,-0.05714285714285716,257007,0.06593698285837535,100983,0.026364735895272773
2015-03-06,823572.13435907,-0.24400159263483767,3700.0,0.1212121212121211,236856,-0.07840642472773118,93721,-0.07191309428319614
2015-03-07,1138433.16537275,0.38231141860902684,3500.0,-0.05405405405405406,256258,0.08191474989022862,91365,-0.025138442824980567
2015-03-08,2271041.25158065,0.9948832488880075,3900.0,0.11428571428571432,269010,0.04976234888276654,87371,-0.043714770426312
2015-03-09,1123472.30070015,-0.5053051986976411,3600.0,-0.07692307692307687,259330,-0.03598379242407346,105392,0.2062583694818647
2015-03-10,1125795.26076997,0.0020676611861034644,3800.0,0.05555555555555558,249377,-0.038379670689854595,105389,-2.846515864585175e-05
2015-03-11,886061.48281115,-0.21294616020577117,3850.0,0.013157894736842035,251449,0.008308705293591734,100611,-0.045336799855772436
2015-03-12,1059562.19980675,0.19581114895678065,3275.0,-0.14935064935064934,247135,-0.017156560574907886,96964,-0.03624852153343072
2015-03-13,936305.45808538,-0.11632799069639366,3625.0,0.10687022900763354,241493,-0.022829627531511076,95890,-0.011076275731199181
2015-03-14,799801.34327228,-0.1457901517441037,3300.0,-0.08965517241379306,259425,0.07425474030303159,89380,-0.06789029095838983
2015-03-15,576688.5388954,-0.2789602771408758,3575.0,0.08333333333333326,255658,-0.014520574347113846,84791,-0.05134258223316179
2015-03-16,938881.04961865,0.6280556770158816,3475.0,-0.027972027972028024,261560,0.023085528322994042,105079,0.23927067731245066
2015-03-17,788170.56594215,-0.16052138206188615,3200.0,-0.07913669064748197,225723,-0.13701254014375286,99433,-0.053731002388679006
2015-03-18,1524046.7700097,0.9336509581373555,3825.0,0.1953125,250127,0.10811481328885408,99454,0.00021119748976694552
2015-03-19,1095586.43047678,-0.28113332737826213,3425.0,-0.10457516339869277,269390,0.07701287745825125,106160,0.06742815774126742
2015-03-20,825508.62328466,-0.24651437776076401,3400.0,-0.007299270072992692,238534,-0.11454025761906528,103396,-0.026036171816126608
2015-03-21,644978.8922654,-0.21868909170317408,3775.0,0.11029411764705888,244860,0.026520328338937027,92685,-0.10359201516499672
2015-03-22,491060.9555483,-0.2386402695698837,3550.0,-0.05960264900662249,273623,0.11746712407089777,90444,-0.0241786696876517
2015-03-23,892246.01487408,0.8169760898172651,3625.0,0.021126760563380254,260579,-0.047671431129693076,105874,0.1706028039449825
2015-03-24,958594.52905554,0.07436123342150602,4325.0,0.193103448275862,222131,-0.14754834426411956,92754,-0.12392088709220395
2015-03-25,1070112.05320235,0.116334404971707,4050.0,-0.06358381502890176,223820,0.00760362128653802,96976,0.04551825258209896
2015-03-26,986773.78861664,-0.07787807298900806,3700.0,-0.0864197530864198,230393,0.029367348762398438,101033,0.041835093218940855
2015-03-27,1005365.63532838,0.01884104232014905,4275.0,0.15540540540540548,231983,0.006901251340101444,99320,-0.016954856334069013
2015-03-28,632971.69770647,-0.37040647157218176,3700.0,-0.13450292397660824,236238,0.018341861257074932,87226,-0.12176802255336283
2015-03-29,556429.76122604,-0.12092473764273282,3825.0,0.03378378378378377,278745,0.17993294897518597,90363,0.03596404741705461
2015-03-30,861303.65802879,0.5479108380741344,3550.0,-0.07189542483660127,259574,-0.06877612154478108,106213,0.17540364972389133
2015-03-31,849520.36143738,-0.013680769240406732,3750.0,0.05633802816901401,267708,0.031335958146809784,114961,0.08236279928069079
2015-04-01,1077995.37017041,0.26894588888540905,3300.0,-0.12,267874,0.0006200785930938757,119211,0.036969059072207155
2015-04-02,783304.92286668,-0.27336893595113054,4100.0,0.24242424242424243,260145,-0.02885311751047137,111904,-0.06129467918229026
2015-04-03,738074.25875299,-0.057743367612395624,3700.0,-0.09756097560975607,237447,-0.08725134059851236,104400,-0.06705747783814697
2015-04-04,462336.14365694,-0.3735912908843645,3825.0,0.03378378378378377,249094,0.04905094610586791,89498,-0.14273946360153256
2015-04-05,452870.38160635,-0.020473766069247112,3700.0,-0.0326797385620915,269264,0.0809734477747357,94875,0.06007955485038763
2015-04-06,741467.67300043,0.6372624554743753,3150.0,-0.14864864864864868,248717,-0.07630800998276788,107323,0.1312042160737812
2015-04-07,794595.32598273,0.07165201520831399,3800.0,0.20634920634920628,261904,0.05302009914883188,108562,0.01154458969652361
2015-04-08,918295.48482468,0.15567692735791216,3125.0,-0.17763157894736847,254951,-0.026547895412059375,110626,0.0190121773732983
2015-04-09,885946.39253167,-0.03522732369656156,3325.0,0.06400000000000006,246680,-0.03244152797988631,116487,0.052980312042377076
2015-04-10,1014637.17611409,0.14525798024265857,3800.0,0.1428571428571428,257423,0.04355034862980389,112674,-0.03273326637307172
2015-04-11,625557.03568167,-0.38346726257610564,3500.0,-0.07894736842105265,270733,0.0517047816240197,99289,-0.1187940429912846
2015-04-12,479713.57194498,-0.23314175273844406,3200.0,-0.08571428571428574,254967,-0.05823449671816883,86871,-0.12506924231284433
2015-04-13,928575.05217976,0.9356864314154976,3900.0,0.21875,274722,0.07748061513842974,115251,0.32669130089442966
2015-04-14,989780.08086824,0.06591285060351981,3725.0,-0.04487179487179482,257890,-0.061269210328987134,110001,-0.045552750084597915
2015-04-15,814318.74699834,-0.17727305010622607,3050.0,-0.18120805369127513,226461,-0.12186978944511229,107484,-0.022881610167180266
2015-04-16,1138721.76625498,0.39837351215653793,3450.0,0.13114754098360648,225817,-0.0028437567616499404,98908,-0.07978861970153694
2015-04-17,1152115.5568258,0.011762127472867867,3150.0,-0.08695652173913049,231643,0.025799651930545453,102629,0.03762081934727224
2015-04-18,774961.56618182,-0.32735777970317415,3650.0,0.15873015873015883,251797,0.0870045716900576,97563,-0.049362266026171886
2015-04-19,1007757.91783918,0.3003972865445843,3625.0,-0.006849315068493178,270032,0.07241944900058384,90989,-0.06738210182138715
2015-04-20,1309324.49231258,0.2992450559158244,3850.0,0.06206896551724128,249563,-0.0758021271553001,116592,0.2813856620030992
2015-04-21,1263994.57946355,-0.03462083930696713,3825.0,-0.00649350649350644,245269,-0.017206076221234712,112349,-0.03639186222039248
2015-04-22,1309455.12275748,0.0359657739301571,3800.0,-0.006535947712418277,262585,0.07060003506354251,111726,-0.00554522069622343
2015-04-23,1138973.56827115,-0.13019274316734586,3250.0,-0.14473684210526316,262719,0.000510310946931547,109708,-0.018062044644934883
2015-04-24,1251373.05474454,0.0986848945441301,3100.0,-0.0461538461538461,259408,-0.012602818981497288,108652,-0.009625551463885995
2015-04-25,937835.03116422,-0.2505551980614821,4075.0,0.314516129032258,265437,0.0232413803737741,98302,-0.09525825571549529
2015-04-26,1101353.78438104,0.17435769381938027,3600.0,-0.1165644171779141,274844,0.035439671183746135,92855,-0.05541087668613054
2015-04-27,1336525.76791894,0.2135299182451773,3425.0,-0.04861111111111116,254909,-0.07253205454730682,113638,0.22382208820203542
2015-04-28,1311002.39308914,-0.019096807141654626,3825.0,0.11678832116788329,254137,-0.0030285317505462928,113040,-0.005262324222531145
2015-04-29,1280121.64270064,-0.023555067901695592,3175.0,-0.16993464052287577,260698,0.025816783860673542,117133,0.03620842179759376
2015-04-30,1199568.70763396,-0.06292600045159735,3350.0,0.055118110236220375,245968,-0.056502159586955036,112824,-0.03678724185327786
2015-05-01,1218991.54149696,0.01619151428292054,3700.0,0.10447761194029859,222745,-0.09441472061406364,99412,-0.11887541657803302
2015-05-02,837449.97519236,-0.31299771435333745,3675.0,-0.006756756756756799,268048,0.20338503670116048,94955,-0.044833621695569925
2015-05-03,811140.75851209,-0.031415866570689066,3500.0,-0.04761904761904767,247478,-0.07673998686802364,84461,-0.1105155073455848
2015-05-04,1245999.31391336,0.5361073905334872,3225.0,-0.07857142857142863,257173,0.03917519941166492,103872,0.22982204804584372
2015-05-05,1205360.27767814,-0.032615616863851504,3850.0,0.193798449612403,262609,0.021137522212673954,115194,0.10899953789279104
2015-05-06,1179622.8128321,-0.021352507895496142,4025.0,0.045454545454545414,271987,0.03571088576552972,111572,-0.03144260985815228
2015-05-07,1302418.25686756,0.1040972103113591,3525.0,-0.12422360248447206,261264,-0.03942467838536401,110984,-0.005270139461513668
2015-05-08,1090816.68358538,-0.16246821799864974,3750.0,0.06382978723404253,296068,0.13321391389552328,108995,-0.01792150219851507
2015-05-09,887927.3325833,-0.1859976603357475,3225.0,-0.14,234770,-0.2070402745315265,94587,-0.13218954997935684
2015-05-10,961639.41748603,0.08301589803331666,3225.0,0.0,270181,0.15083272990586538,89280,-0.05610707602524656
2015-05-11,1181844.25536852,0.22898898888541974,3950.0,0.22480620155038755,266033,-0.015352670987227035,111216,0.2456989247311827
2015-05-12,1049667.85221719,-0.1118391044766851,3750.0,-0.05063291139240511,273863,0.029432438832776464,109951,-0.011374262696014936
2015-05-13,1112722.73071371,0.06007126765226789,4050.0,0.08000000000000007,248544,-0.0924513351566294,108696,-0.0114141754054079
2015-05-14,1041705.74923912,-0.06382271118793359,3825.0,-0.05555555555555558,237771,-0.043344438006952535,101430,-0.06684698608964457
2015-05-15,942343.56384858,-0.09538411923243773,3700.0,-0.0326797385620915,246249,0.03565615655399523,105013,0.035324854579513065
2015-05-16,763524.81899771,-0.18975960754755405,3300.0,-0.10810810810810811,263189,0.06879215753160417,90554,-0.13768771485435138
2015-05-17,620639.23758339,-0.18713940642019733,4275.0,0.2954545454545454,259001,-0.015912519140237613,86991,-0.03934668816396847
2015-05-18,939422.38045991,0.513636785385629,3600.0,-0.1578947368421053,245347,-0.05271794317396461,98434,0.13154234346081783
2015-05-19,1194256.20535411,0.27126650396538543,3250.0,-0.09722222222222221,255285,0.04050589573135199,107216,0.089217140418961
2015-05-20,1094149.77709594,-0.08382324312770684,3625.0,0.11538461538461542,256932,0.006451612903225712,106743,-0.004411654976869128
2015-05-21,947934.59024164,-0.1336336120657814,3875.0,0.06896551724137923,237415,-0.0759617330655582,98147,-0.08052987081120078
2015-05-22,1302702.76039559,0.3742538502192596,3450.0,-0.10967741935483866,246875,0.03984583956363319,102632,0.045696760980977524
2015-05-23,949767.7367275,-0.27092521363884625,2800.0,-0.18840579710144922,221645,-0.10219746835443033,86167,-0.16042754696390993
2015-05-24,722668.63170084,-0.23911014898142147,3650.0,0.3035714285714286,288673,0.3024115139073744,93898,0.08972112293569467
2015-05-25,941087.66376364,0.30223953618789134,3525.0,-0.03424657534246578,260187,-0.09867912828702374,105945,0.1282987923065455
2015-05-26,1009183.79077409,0.0723589625414034,3600.0,0.02127659574468077,270564,0.0398828534861464,108240,0.021662183208268404
2015-05-27,1151898.88020013,0.14141635124417817,3450.0,-0.04166666666666663,260321,-0.0378579559734481,107951,-0.0026699926090170134
2015-05-28,1009764.52241755,-0.12339134990554523,3300.0,-0.04347826086956519,255874,-0.017082755521068194,110848,0.02683624977999277
