,Date,Open,High,Low,Close,Adj Close,Volume,pctChange,index,Date,Open,High,Low,Close,Adj Close,Volume,pctChange,index,Date,Open,High,Low,Close,Adj Close,Volume,pctChange,index,Date,Open,High,Low,Close,Adj Close,Volume,pctChange,index,Date,Open,High,Low,Close,Adj Close,Volume,pctChange
18,2011-01-28,71.30000305175781,71.6500015258789,70.8499984741211,71.11000061035156,50.59059524536133,23691600,-0.004340294656847377,18,2011-01-28,71.30000305175781,71.6500015258789,70.8499984741211,71.11000061035156,50.59059524536133,23691600,-0.004340294656847377,18,2011-01-28,71.30000305175781,71.6500015258789,70.8499984741211,71.11000061035156,50.59059524536133,23691600,-0.004340294656847377,18,2011-01-28,71.30000305175781,71.6500015258789,70.8499984741211,71.11000061035156,50.59059524536133,23691600,-0.004340294656847377,18,2011-01-28,71.30000305175781,71.6500015258789,70.8499984741211,71.11000061035156,50.59059524536133,23691600,-0.004340294656847377
19,2011-01-31,71.72000122070312,73.1500015258789,71.48999786376953,73.1500015258789,52.04193115234375,25114900,0.028687859866908694,19,2011-01-31,71.72000122070312,73.1500015258789,71.48999786376953,73.1500015258789,52.04193115234375,25114900,0.028687859866908694,19,2011-01-31,71.72000122070312,73.1500015258789,71.48999786376953,73.1500015258789,52.04193115234375,25114900,0.028687859866908694,19,2011-01-31,71.72000122070312,73.1500015258789,71.48999786376953,73.1500015258789,52.04193115234375,25114900,0.028687859866908694,19,2011-01-31,71.72000122070312,73.1500015258789,71.48999786376953,73.1500015258789,52.04193115234375,25114900,0.028687859866908694
20,2011-02-01,73.44000244140625,74.41000366210938,71.22000122070312,74.33999633789062,52.888545989990234,20443200,0.01626793662149395,20,2011-02-01,73.44000244140625,74.41000366210938,71.22000122070312,74.33999633789062,52.888545989990234,20443200,0.01626793662149395,20,2011-02-01,73.44000244140625,74.41000366210938,71.22000122070312,74.33999633789062,52.888545989990234,20443200,0.01626793662149395,20,2011-02-01,73.44000244140625,74.41000366210938,71.22000122070312,74.33999633789062,52.888545989990234,20443200,0.01626793662149395,20,2011-02-01,73.44000244140625,74.41000366210938,71.22000122070312,74.33999633789062,52.888545989990234,20443200,0.01626793662149395
21,2011-02-02,74.0,74.83000183105469,73.83000183105469,74.27999877929688,52.84585952758789,13557600,-0.0008071022109479298,21,2011-02-02,74.0,74.83000183105469,73.83000183105469,74.27999877929688,52.84585952758789,13557600,-0.0008071022109479298,21,2011-02-02,74.0,74.83000183105469,73.83000183105469,74.27999877929688,52.84585952758789,13557600,-0.0008071022109479298,21,2011-02-02,74.0,74.83000183105469,73.83000183105469,74.27999877929688,52.84585952758789,13557600,-0.0008071022109479298,21,2011-02-02,74.0,74.83000183105469,73.83000183105469,74.27999877929688,52.84585952758789,13557600,-0.0008071022109479298
22,2011-02-03,74.30000305175781,74.44000244140625,73.37999725341797,74.31999969482422,52.874298095703125,14515500,0.0005381418406182892,22,2011-02-03,74.30000305175781,74.44000244140625,73.37999725341797,74.31999969482422,52.874298095703125,14515500,0.0005381418406182892,22,2011-02-03,74.30000305175781,74.44000244140625,73.37999725341797,74.31999969482422,52.874298095703125,14515500,0.0005381418406182892,22,2011-02-03,74.30000305175781,74.44000244140625,73.37999725341797,74.31999969482422,52.874298095703125,14515500,0.0005381418406182892,22,2011-02-03,74.30000305175781,74.44000244140625,73.37999725341797,74.31999969482422,52.874298095703125,14515500,0.0005381418406182892
23,2011-02-04,74.48999786376953,74.56999969482422,73.7300033569336,74.12999725341797,52.73914337158203,13278600,-0.0025561516462395684,23,2011-02-04,74.48999786376953,74.56999969482422,73.7300033569336,74.12999725341797,52.73914337158203,13278600,-0.0025561516462395684,23,2011-02-04,74.48999786376953,74.56999969482422,73.7300033569336,74.12999725341797,52.73914337158203,13278600,-0.0025561516462395684,23,2011-02-04,74.48999786376953,74.56999969482422,73.7300033569336,74.12999725341797,52.73914337158203,13278600,-0.0025561516462395684,23,2011-02-04,74.48999786376953,74.56999969482422,73.7300033569336,74.12999725341797,52.73914337158203,13278600,-0.0025561516462395684
24,2011-02-07,74.44000244140625,75.22000122070312,74.43000030517578,74.55999755859375,53.04505157470703,16173600,0.0058004014393953085,24,2011-02-07,74.44000244140625,75.22000122070312,74.43000030517578,74.55999755859375,53.04505157470703,16173600,0.0058004014393953085,24,2011-02-07,74.44000244140625,75.22000122070312,74.43000030517578,74.55999755859375,53.04505157470703,16173600,0.0058004014393953085,24,2011-02-07,74.44000244140625,75.22000122070312,74.43000030517578,74.55999755859375,53.04505157470703,16173600,0.0058004014393953085,24,2011-02-07,74.44000244140625,75.22000122070312,74.43000030517578,74.55999755859375,53.04505157470703,16173600,0.0058004014393953085
25,2011-02-08,74.44000244140625,74.55999755859375,73.6500015258789,74.30999755859375,52.8671989440918,15596000,-0.0033528599810059845,25,2011-02-08,74.44000244140625,74.55999755859375,73.6500015258789,74.30999755859375,52.8671989440918,15596000,-0.0033528599810059845,25,2011-02-08,74.44000244140625,74.55999755859375,73.6500015258789,74.30999755859375,52.8671989440918,15596000,-0.0033528599810059845,25,2011-02-08,74.44000244140625,74.55999755859375,73.6500015258789,74.30999755859375,52.8671989440918,15596000,-0.0033528599810059845,25,2011-02-08,74.44000244140625,74.55999755859375,73.6500015258789,74.30999755859375,52.8671989440918,15596000,-0.0033528599810059845
26,2011-02-09,73.9800033569336,74.25,72.8499984741211,73.37000274658203,52.19846725463867,16321700,-0.01264927408316685,26,2011-02-09,73.9800033569336,74.25,72.8499984741211,73.37000274658203,52.19846725463867,16321700,-0.01264927408316685,26,2011-02-09,73.9800033569336,74.25,72.8499984741211,73.37000274658203,52.19846725463867,16321700,-0.01264927408316685,26,2011-02-09,73.9800033569336,74.25,72.8499984741211,73.37000274658203,52.19846725463867,16321700,-0.01264927408316685,26,2011-02-09,73.9800033569336,74.25,72.8499984741211,73.37000274658203,52.19846725463867,16321700,-0.01264927408316685
27,2011-02-10,73.01000213623047,74.23999786376953,72.93000030517578,74.12000274658203,52.73202896118164,16805700,0.010221788772840856,27,2011-02-10,73.01000213623047,74.23999786376953,72.93000030517578,74.12000274658203,52.73202896118164,16805700,0.010221788772840856,27,2011-02-10,73.01000213623047,74.23999786376953,72.93000030517578,74.12000274658203,52.73202896118164,16805700,0.010221788772840856,27,2011-02-10,73.01000213623047,74.23999786376953,72.93000030517578,74.12000274658203,52.73202896118164,16805700,0.010221788772840856,27,2011-02-10,73.01000213623047,74.23999786376953,72.93000030517578,74.12000274658203,52.73202896118164,16805700,0.010221788772840856
28,2011-02-11,73.81999969482422,74.51000213623047,73.62000274658203,74.11000061035156,52.724910736083984,18862700,-0.00013498864424310586,28,2011-02-11,73.81999969482422,74.51000213623047,73.62000274658203,74.11000061035156,52.724910736083984,18862700,-0.00013498864424310586,28,2011-02-11,73.81999969482422,74.51000213623047,73.62000274658203,74.11000061035156,52.724910736083984,18862700,-0.00013498864424310586,28,2011-02-11,73.81999969482422,74.51000213623047,73.62000274658203,74.11000061035156,52.724910736083984,18862700,-0.00013498864424310586,28,2011-02-11,73.81999969482422,74.51000213623047,73.62000274658203,74.11000061035156,52.724910736083984,18862700,-0.00013498864424310586
29,2011-02-14,73.9800033569336,75.83000183105469,73.9800033569336,75.73999786376953,53.88455581665039,15215400,0.02199425403242583,29,2011-02-14,73.9800033569336,75.83000183105469,73.9800033569336,75.73999786376953,53.88455581665039,15215400,0.02199425403242583,29,2011-02-14,73.9800033569336,75.83000183105469,73.9800033569336,75.73999786376953,53.88455581665039,15215400,0.02199425403242583,29,2011-02-14,73.9800033569336,75.83000183105469,73.9800033569336,75.73999786376953,53.88455581665039,15215400,0.02199425403242583,29,2011-02-14,73.9800033569336,75.83000183105469,73.9800033569336,75.73999786376953,53.88455581665039,15215400,0.02199425403242583
30,2011-02-15,75.62000274658203,75.76000213623047,74.62999725341797,74.94999694824219,53.32252502441406,11443600,-0.010430276054398835,30,2011-02-15,75.62000274658203,75.76000213623047,74.62999725341797,74.94999694824219,53.32252502441406,11443600,-0.010430276054398835,30,2011-02-15,75.62000274658203,75.76000213623047,74.62999725341797,74.94999694824219,53.32252502441406,11443600,-0.010430276054398835,30,2011-02-15,75.62000274658203,75.76000213623047,74.62999725341797,74.94999694824219,53.32252502441406,11443600,-0.010430276054398835,30,2011-02-15,75.62000274658203,75.76000213623047,74.62999725341797,74.94999694824219,53.32252502441406,11443600,-0.010430276054398835
31,2011-02-16,75.3499984741211,76.02999877929688,75.0999984741211,75.94999694824219,54.03395462036133,15903300,0.013342008759366308,31,2011-02-16,75.3499984741211,76.02999877929688,75.0999984741211,75.94999694824219,54.03395462036133,15903300,0.013342008759366308,31,2011-02-16,75.3499984741211,76.02999877929688,75.0999984741211,75.94999694824219,54.03395462036133,15903300,0.013342008759366308,31,2011-02-16,75.3499984741211,76.02999877929688,75.0999984741211,75.94999694824219,54.03395462036133,15903300,0.013342008759366308,31,2011-02-16,75.3499984741211,76.02999877929688,75.0999984741211,75.94999694824219,54.03395462036133,15903300,0.013342008759366308
32,2011-02-17,75.94000244140625,76.87000274658203,75.80999755859375,76.69999694824219,54.56755065917969,10796400,0.009875198707319566,32,2011-02-17,75.94000244140625,76.87000274658203,75.80999755859375,76.69999694824219,54.56755065917969,10796400,0.009875198707319566,32,2011-02-17,75.94000244140625,76.87000274658203,75.80999755859375,76.69999694824219,54.56755065917969,10796400,0.009875198707319566,32,2011-02-17,75.94000244140625,76.87000274658203,75.80999755859375,76.69999694824219,54.56755065917969,10796400,0.009875198707319566,32,2011-02-17,75.94000244140625,76.87000274658203,75.80999755859375,76.69999694824219,54.56755065917969,10796400,0.009875198707319566
33,2011-02-18,76.87000274658203,77.19999694824219,76.33999633789062,77.0199966430664,54.79518508911133,12408200,0.0041716079827993635,33,2011-02-18,76.87000274658203,77.19999694824219,76.33999633789062,77.0199966430664,54.79518508911133,12408200,0.0041716079827993635,33,2011-02-18,76.87000274658203,77.19999694824219,76.33999633789062,77.0199966430664,54.79518508911133,12408200,0.0041716079827993635,33,2011-02-18,76.87000274658203,77.19999694824219,76.33999633789062,77.0199966430664,54.79518508911133,12408200,0.0041716079827993635,33,2011-02-18,76.87000274658203,77.19999694824219,76.33999633789062,77.0199966430664,54.79518508911133,12408200,0.0041716079827993635
34,2011-02-22,77.37000274658203,78.05999755859375,75.91000366210938,76.2699966430664,54.2616081237793,24832800,-0.009737661520155427,34,2011-02-22,77.37000274658203,78.05999755859375,75.91000366210938,76.2699966430664,54.2616081237793,24832800,-0.009737661520155427,34,2011-02-22,77.37000274658203,78.05999755859375,75.91000366210938,76.2699966430664,54.2616081237793,24832800,-0.009737661520155427,34,2011-02-22,77.37000274658203,78.05999755859375,75.91000366210938,76.2699966430664,54.2616081237793,24832800,-0.009737661520155427,34,2011-02-22,77.37000274658203,78.05999755859375,75.91000366210938,76.2699966430664,54.2616081237793,24832800,-0.009737661520155427
35,2011-02-23,76.69000244140625,78.37000274658203,76.55000305175781,77.81999969482422,55.364349365234375,32189700,0.020322678954511453,35,2011-02-23,76.69000244140625,78.37000274658203,76.55000305175781,77.81999969482422,55.364349365234375,32189700,0.020322678954511453,35,2011-02-23,76.69000244140625,78.37000274658203,76.55000305175781,77.81999969482422,55.364349365234375,32189700,0.020322678954511453,35,2011-02-23,76.69000244140625,78.37000274658203,76.55000305175781,77.81999969482422,55.364349365234375,32189700,0.020322678954511453,35,2011-02-23,76.69000244140625,78.37000274658203,76.55000305175781,77.81999969482422,55.364349365234375,32189700,0.020322678954511453
36,2011-02-24,78.0199966430664,78.05999755859375,76.25,76.72000122070312,54.581787109375,22383300,-0.014134768399369668,36,2011-02-24,78.0199966430664,78.05999755859375,76.25,76.72000122070312,54.581787109375,22383300,-0.014134768399369668,36,2011-02-24,78.0199966430664,78.05999755859375,76.25,76.72000122070312,54.581787109375,22383300,-0.014134768399369668,36,2011-02-24,78.0199966430664,78.05999755859375,76.25,76.72000122070312,54.581787109375,22383300,-0.014134768399369668,36,2011-02-24,78.0199966430664,78.05999755859375,76.25,76.72000122070312,54.581787109375,22383300,-0.014134768399369668
37,2011-02-25,77.0,78.0,76.80999755859375,77.94000244140625,55.44974899291992,11768700,0.01590204222895153,37,2011-02-25,77.0,78.0,76.80999755859375,77.94000244140625,55.44974899291992,11768700,0.01590204222895153,37,2011-02-25,77.0,78.0,76.80999755859375,77.94000244140625,55.44974899291992,11768700,0.01590204222895153,37,2011-02-25,77.0,78.0,76.80999755859375,77.94000244140625,55.44974899291992,11768700,0.01590204222895153,37,2011-02-25,77.0,78.0,76.80999755859375,77.94000244140625,55.44974899291992,11768700,0.01590204222895153
38,2011-02-28,78.23999786376953,78.69000244140625,77.69999694824219,78.54000091552734,55.87661361694336,15873100,0.0076982246407995,38,2011-02-28,78.23999786376953,78.69000244140625,77.69999694824219,78.54000091552734,55.87661361694336,15873100,0.0076982246407995,38,2011-02-28,78.23999786376953,78.69000244140625,77.69999694824219,78.54000091552734,55.87661361694336,15873100,0.0076982246407995,38,2011-02-28,78.23999786376953,78.69000244140625,77.69999694824219,78.54000091552734,55.87661361694336,15873100,0.0076982246407995,38,2011-02-28,78.23999786376953,78.69000244140625,77.69999694824219,78.54000091552734,55.87661361694336,15873100,0.0076982246407995
39,2011-03-01,79.0,79.08000183105469,76.97000122070312,77.06999969482422,54.830780029296875,20199600,-0.018716839120138773,39,2011-03-01,79.0,79.08000183105469,76.97000122070312,77.06999969482422,54.830780029296875,20199600,-0.018716839120138773,39,2011-03-01,79.0,79.08000183105469,76.97000122070312,77.06999969482422,54.830780029296875,20199600,-0.018716839120138773,39,2011-03-01,79.0,79.08000183105469,76.97000122070312,77.06999969482422,54.830780029296875,20199600,-0.018716839120138773,39,2011-03-01,79.0,79.08000183105469,76.97000122070312,77.06999969482422,54.830780029296875,20199600,-0.018716839120138773
40,2011-03-02,76.86000061035156,77.66000366210938,76.29000091552734,77.51000213623047,55.14380645751953,15042900,0.005708954497007035,40,2011-03-02,76.86000061035156,77.66000366210938,76.29000091552734,77.51000213623047,55.14380645751953,15042900,0.005708954497007035,40,2011-03-02,76.86000061035156,77.66000366210938,76.29000091552734,77.51000213623047,55.14380645751953,15042900,0.005708954497007035,40,2011-03-02,76.86000061035156,77.66000366210938,76.29000091552734,77.51000213623047,55.14380645751953,15042900,0.005708954497007035,40,2011-03-02,76.86000061035156,77.66000366210938,76.29000091552734,77.51000213623047,55.14380645751953,15042900,0.005708954497007035
41,2011-03-03,78.0,78.91000366210938,77.76000213623047,78.83999633789062,56.090030670166016,11328800,0.017159211041686273,41,2011-03-03,78.0,78.91000366210938,77.76000213623047,78.83999633789062,56.090030670166016,11328800,0.017159211041686273,41,2011-03-03,78.0,78.91000366210938,77.76000213623047,78.83999633789062,56.090030670166016,11328800,0.017159211041686273,41,2011-03-03,78.0,78.91000366210938,77.76000213623047,78.83999633789062,56.090030670166016,11328800,0.017159211041686273,41,2011-03-03,78.0,78.91000366210938,77.76000213623047,78.83999633789062,56.090030670166016,11328800,0.017159211041686273
42,2011-03-04,78.81999969482422,78.91000366210938,77.72000122070312,78.33999633789062,55.73431396484375,14123500,-0.006341888229907333,42,2011-03-04,78.81999969482422,78.91000366210938,77.72000122070312,78.33999633789062,55.73431396484375,14123500,-0.006341888229907333,42,2011-03-04,78.81999969482422,78.91000366210938,77.72000122070312,78.33999633789062,55.73431396484375,14123500,-0.006341888229907333,42,2011-03-04,78.81999969482422,78.91000366210938,77.72000122070312,78.33999633789062,55.73431396484375,14123500,-0.006341888229907333,42,2011-03-04,78.81999969482422,78.91000366210938,77.72000122070312,78.33999633789062,55.73431396484375,14123500,-0.006341888229907333
43,2011-03-07,78.86000061035156,79.22000122070312,77.36000061035156,77.79000091552734,55.3430061340332,14663600,-0.007020949985270808,43,2011-03-07,78.86000061035156,79.22000122070312,77.36000061035156,77.79000091552734,55.3430061340332,14663600,-0.007020949985270808,43,2011-03-07,78.86000061035156,79.22000122070312,77.36000061035156,77.79000091552734,55.3430061340332,14663600,-0.007020949985270808,43,2011-03-07,78.86000061035156,79.22000122070312,77.36000061035156,77.79000091552734,55.3430061340332,14663600,-0.007020949985270808,43,2011-03-07,78.86000061035156,79.22000122070312,77.36000061035156,77.79000091552734,55.3430061340332,14663600,-0.007020949985270808
